ms;zeit;epoch;rpm;zuendung_grad;map_kpa;temp_c;spannung_v;spule_a;rx
326810;2026-05-22 16:45:31;1779461131;1750;27,2;68;55;13,9;3,1;2477
327425;2026-05-22 16:45:31;1779461131;1350;18,6;88;55;13,9;3,1;2484
327957;2026-05-22 16:45:32;1779461132;1400;18,6;84;55;13,9;3,1;2490
328493;2026-05-22 16:45:32;1779461132;1400;19,2;84;55;13,9;3,1;2497
329107;2026-05-22 16:45:33;1779461133;1400;18,6;84;55;13,9;3,1;2503
329638;2026-05-22 16:45:33;1779461133;1400;19,2;84;55;13,9;3,1;2509
330172;2026-05-22 16:45:34;1779461134;1350;19,2;84;55;13,9;3,1;2515
330786;2026-05-22 16:45:35;1779461135;1400;19,2;84;55;13,9;3,1;2522
331319;2026-05-22 16:45:35;1779461135;1400;19,2;84;55;13,9;3,1;2528
331848;2026-05-22 16:45:36;1779461136;1400;19,2;84;55;13,9;3,1;2534
332465;2026-05-22 16:45:36;1779461136;1400;19,2;84;55;13,9;3,1;2540
332997;2026-05-22 16:45:37;1779461137;1450;19,2;62;55;13,9;3,1;2547
333530;2026-05-22 16:45:37;1779461137;1450;20,0;62;55;13,9;3,1;2553
334224;2026-05-22 16:45:38;1779461138;1450;20,0;62;55;13,9;3,1;2561
334762;2026-05-22 16:45:39;1779461139;1450;20,0;61;55;13,9;3,1;2567
335296;2026-05-22 16:45:39;1779461139;1450;20,0;61;55;13,9;3,1;2574
335901;2026-05-22 16:45:40;1779461140;1450;20,0;61;55;13,9;3,1;2580
336437;2026-05-22 16:45:40;1779461140;1450;20,0;61;55;13,9;3,1;2587
336971;2026-05-22 16:45:41;1779461141;1450;20,0;61;55;13,9;3,1;2594
337506;2026-05-22 16:45:41;1779461141;1450;20,0;62;55;13,9;3,1;2600
338048;2026-05-22 16:45:42;1779461142;1450;25,0;91;55;13,9;3,1;2608
338584;2026-05-22 16:45:42;1779461142;2300;29,4;91;55;13,9;3,1;2617
339227;2026-05-22 16:45:43;1779461143;2450;30,0;91;55;13,7;3,1;2630
339765;2026-05-22 16:45:44;1779461144;2500;30,0;91;55;13,7;3,0;2640
340299;2026-05-22 16:45:44;1779461144;2500;30,0;91;55;13,7;3,0;2652
340905;2026-05-22 16:45:45;1779461145;2550;30,0;76;55;13,7;3,0;2665
341447;2026-05-22 16:45:45;1779461145;1350;24,0;100;55;13,7;3,0;2671
341980;2026-05-22 16:45:46;1779461146;1400;19,2;100;55;13,7;3,1;2678
342667;2026-05-22 16:45:46;1779461146;1400;19,2;100;55;13,9;3,1;2685
343197;2026-05-22 16:45:47;1779461147;1400;19,2;100;55;13,9;3,1;2691
343729;2026-05-22 16:45:47;1779461147;1400;19,2;100;55;13,9;3,1;2698
344425;2026-05-22 16:45:48;1779461148;1350;18,6;100;55;13,9;3,1;2705
344963;2026-05-22 16:45:49;1779461149;1400;19,2;100;55;13,9;3,1;2711
345496;2026-05-22 16:45:49;1779461149;1650;26,8;86;55;13,9;3,0;2718
346103;2026-05-22 16:45:50;1779461150;2250;28,8;84;55;13,9;3,0;2731
346637;2026-05-22 16:45:50;1779461150;2300;29,2;84;55;13,9;3,1;2740
347169;2026-05-22 16:45:51;1779461151;2300;29,2;84;55;13,7;3,1;2751
347783;2026-05-22 16:45:52;1779461152;2300;29,4;84;55;13,9;3,1;2762
348329;2026-05-22 16:45:52;1779461152;2300;29,4;84;55;13,9;3,1;2773
348860;2026-05-22 16:45:53;1779461153;2350;29,4;84;55;13,9;3,1;2782
349465;2026-05-22 16:45:53;1779461153;2350;29,8;84;55;13,9;3,1;2794
349998;2026-05-22 16:45:54;1779461154;2350;29,4;84;55;13,9;3,0;2804
350532;2026-05-22 16:45:54;1779461154;2400;29,8;84;55;13,9;3,0;2815
351065;2026-05-22 16:45:55;1779461155;2400;29,8;84;55;13,7;3,0;2825
351610;2026-05-22 16:45:55;1779461155;2400;29,8;84;55;13,7;3,0;2835
352146;2026-05-22 16:45:56;1779461156;2400;29,8;84;55;13,9;3,0;2845
352786;2026-05-22 16:45:57;1779461157;2400;30,0;84;55;13,9;3,0;2858
353323;2026-05-22 16:45:57;1779461157;2450;30,0;84;55;13,7;3,0;2869
353858;2026-05-22 16:45:58;1779461158;2500;29,4;92;55;13,7;3,0;2878
354466;2026-05-22 16:45:58;1779461158;2900;30,0;91;55;13,7;3,0;2894
355005;2026-05-22 16:45:59;1779461159;2900;30,0;91;55;13,7;3,0;2906
355538;2026-05-22 16:45:59;1779461159;2950;30,0;91;55;13,7;3,1;2919
356146;2026-05-22 16:46:00;1779461160;1900;28,8;100;55;13,7;3,1;2931
356681;2026-05-22 16:46:00;1779461160;1800;26,0;100;55;13,7;3,0;2938
357213;2026-05-22 16:46:01;1779461161;1850;26,4;100;55;13,9;3,0;2946
357906;2026-05-22 16:46:02;1779461162;1900;26,8;100;55;13,9;3,0;2958
358440;2026-05-22 16:46:02;1779461162;1950;26,8;100;55;13,9;3,0;2965
358977;2026-05-22 16:46:03;1779461163;1850;26,4;100;55;13,9;3,0;2975
359625;2026-05-22 16:46:03;1779461163;1800;26,2;100;55;13,9;3,1;2984
360157;2026-05-22 16:46:04;1779461164;1800;26,0;100;55;13,9;3,1;2990
360693;2026-05-22 16:46:04;1779461164;1700;25,0;100;55;13,9;3,1;2999
361345;2026-05-22 16:46:05;1779461165;1700;24,0;100;55;13,9;3,1;3009
361877;2026-05-22 16:46:06;1779461166;1650;23,0;100;55;13,9;3,1;3016
362413;2026-05-22 16:46:06;1779461166;1600;23,0;100;55;13,9;3,0;3023
363065;2026-05-22 16:46:07;1779461167;1600;21,2;100;55;13,9;3,0;3032
363596;2026-05-22 16:46:07;1779461167;1550;22,0;100;55;13,9;3,1;3039
364133;2026-05-22 16:46:08;1779461168;1550;21,2;100;55;13,9;3,1;3046
364785;2026-05-22 16:46:09;1779461169;1500;20,6;100;55;13,9;3,1;3054
365331;2026-05-22 16:46:09;1779461169;1500;20,0;100;55;13,9;3,0;3060
365864;2026-05-22 16:46:10;1779461170;1450;20,0;100;55;13,9;3,0;3067
366506;2026-05-22 16:46:10;1779461170;1450;20,0;65;55;13,9;3,0;3074
367038;2026-05-22 16:46:11;1779461171;2200;28,4;84;55;13,9;3,0;3083
367571;2026-05-22 16:46:11;1779461171;2250;28,8;84;55;13,9;3,0;3093
368186;2026-05-22 16:46:12;1779461172;2250;29,2;84;55;13,7;3,0;3104
368725;2026-05-22 16:46:12;1779461172;2250;29,2;84;55;13,7;3,0;3114
369257;2026-05-22 16:46:13;1779461173;2200;33,6;81;55;13,7;3,0;3124
369867;2026-05-22 16:46:14;1779461174;1650;23,0;88;55;13,7;3,0;3132
370402;2026-05-22 16:46:14;1779461174;1650;23,0;100;55;13,7;3,0;3139
370936;2026-05-22 16:46:15;1779461175;1650;23,0;100;55;13,9;3,0;3147
371585;2026-05-22 16:46:15;1779461175;1650;23,0;100;55;13,9;3,0;3155
372124;2026-05-22 16:46:16;1779461176;1650;23,0;100;55;13,9;3,0;3163
372658;2026-05-22 16:46:16;1779461176;1600;22,0;100;55;13,9;3,0;3170
373345;2026-05-22 16:46:17;1779461177;1600;22,0;100;55;13,9;3,0;3179
373878;2026-05-22 16:46:18;1779461178;1600;22,0;100;55;13,9;3,0;3186
374413;2026-05-22 16:46:18;1779461178;1600;22,0;100;55;13,9;3,0;3193
375066;2026-05-22 16:46:19;1779461179;1600;23,0;100;55;13,9;3,1;3202
375603;2026-05-22 16:46:19;1779461179;2050;28,4;86;55;13,9;3,1;3210
376136;2026-05-22 16:46:20;1779461180;2400;29,4;88;55;13,9;3,0;3221
376746;2026-05-22 16:46:21;1779461181;2400;29,6;88;55;13,9;3,0;3232
377280;2026-05-22 16:46:21;1779461181;2400;29,6;88;55;13,7;3,0;3242
377814;2026-05-22 16:46:22;1779461182;2450;29,6;86;55;13,7;3,0;3254
378465;2026-05-22 16:46:22;1779461182;2500;29,6;91;55;13,9;3,0;3266
379002;2026-05-22 16:46:23;1779461183;2750;30,0;91;55;13,9;3,0;3278
379536;2026-05-22 16:46:23;1779461183;2900;30,0;91;55;13,7;3,0;3291
380146;2026-05-22 16:46:24;1779461184;2900;30,0;91;55;13,7;3,1;3304
380681;2026-05-22 16:46:24;1779461184;2950;30,0;91;55;13,7;3,1;3317
381215;2026-05-22 16:46:25;1779461185;2950;30,0;91;55;13,7;3,0;3331
381865;2026-05-22 16:46:26;1779461186;2950;30,0;91;55;13,7;3,1;3345
382400;2026-05-22 16:46:26;1779461186;2950;30,0;86;55;13,7;3,1;3358
382935;2026-05-22 16:46:27;1779461187;1900;26,8;100;55;13,7;3,1;3367
383625;2026-05-22 16:46:27;1779461187;1900;26,8;100;55;13,7;3,0;3378
384156;2026-05-22 16:46:28;1779461188;2000;27,0;100;55;13,9;3,0;3387
384693;2026-05-22 16:46:28;1779461188;2000;27,0;100;55;13,9;3,0;3395
385306;2026-05-22 16:46:29;1779461189;1950;27,0;100;55;13,9;3,0;3405
385845;2026-05-22 16:46:30;1779461190;1950;27,0;100;55;13,9;3,0;3414
386377;2026-05-22 16:46:30;1779461190;1950;26,8;100;55;13,9;3,0;3423
386986;2026-05-22 16:46:31;1779461191;1950;26,8;100;55;13,9;3,0;3432
387521;2026-05-22 16:46:31;1779461191;1950;26,8;100;55;13,9;3,0;3440
388055;2026-05-22 16:46:32;1779461192;1950;26,4;100;55;13,9;3,0;3449
388666;2026-05-22 16:46:32;1779461192;1900;26,4;100;56;13,9;3,0;3458
389215;2026-05-22 16:46:33;1779461193;1900;26,4;100;56;13,9;3,0;3467
389750;2026-05-22 16:46:34;1779461194;1850;26,4;100;56;13,9;3,0;3475
390386;2026-05-22 16:46:34;1779461194;1850;26,2;100;56;13,9;3,0;3485
390920;2026-05-22 16:46:35;1779461195;1850;26,2;100;56;13,9;3,0;3492
391452;2026-05-22 16:46:35;1779461195;1850;26,2;100;56;13,9;3,0;3502
392146;2026-05-22 16:46:36;1779461196;1800;26,0;100;56;13,9;3,0;3512
392680;2026-05-22 16:46:36;1779461196;1800;26,0;100;56;13,9;3,0;3519
393219;2026-05-22 16:46:37;1779461197;1800;26,0;100;56;13,9;3,0;3527
393826;2026-05-22 16:46:38;1779461198;1750;25,0;100;56;13,9;3,0;3536
394357;2026-05-22 16:46:38;1779461198;1750;25,0;100;56;13,9;3,0;3544
394890;2026-05-22 16:46:39;1779461199;1750;25,0;100;56;13,9;3,0;3552
395546;2026-05-22 16:46:39;1779461199;1750;25,0;100;56;13,9;3,0;3561
396085;2026-05-22 16:46:40;1779461200;1700;23,0;100;56;13,9;3,0;3568
396616;2026-05-22 16:46:40;1779461200;1600;23,0;100;56;13,9;3,0;3575
397266;2026-05-22 16:46:41;1779461201;1500;21,2;100;56;13,7;3,0;3583
397796;2026-05-22 16:46:42;1779461202;1450;19,2;100;56;13,7;3,0;3588
398327;2026-05-22 16:46:42;1779461202;1350;18,6;100;56;13,7;3,0;3595
398946;2026-05-22 16:46:43;1779461203;1350;17,2;100;56;13,7;3,0;3601
399480;2026-05-22 16:46:43;1779461203;1200;16,6;100;56;13,7;3,0;3607
400014;2026-05-22 16:46:44;1779461204;1150;16,0;100;56;13,7;3,0;3612
400706;2026-05-22 16:46:44;1779461204;1350;16,0;100;56;13,7;2,9;3619
401238;2026-05-22 16:46:45;1779461205;2150;28,6;84;56;13,7;2,9;3628
401774;2026-05-22 16:46:46;1779461206;2200;28,4;86;56;13,7;2,9;3637
402425;2026-05-22 16:46:46;1779461206;2250;28,4;86;56;13,7;3,0;3649
402962;2026-05-22 16:46:47;1779461207;2250;28,4;86;56;13,7;2,9;3659
403499;2026-05-22 16:46:47;1779461207;2250;28,8;84;56;13,7;2,9;3668
404146;2026-05-22 16:46:48;1779461208;2250;29,2;84;56;13,7;3,0;3681
404681;2026-05-22 16:46:48;1779461208;2300;29,2;84;56;13,7;3,0;3690
405216;2026-05-22 16:46:49;1779461209;2300;29,2;84;56;13,7;3,0;3701
405827;2026-05-22 16:46:50;1779461210;2300;29,2;84;56;13,7;3,0;3712
406363;2026-05-22 16:46:50;1779461210;2300;29,4;84;56;13,7;3,0;3721
406894;2026-05-22 16:46:51;1779461211;2300;29,4;84;56;13,7;3,0;3731
407586;2026-05-22 16:46:51;1779461211;2250;27,0;100;56;13,7;2,9;3745
408118;2026-05-22 16:46:52;1779461212;1500;20,6;100;56;13,7;2,9;3751
408653;2026-05-22 16:46:52;1779461212;1550;21,2;100;56;13,7;3,0;3758
409306;2026-05-22 16:46:53;1779461213;1550;21,2;100;56;13,9;3,0;3766
409838;2026-05-22 16:46:54;1779461214;1500;20,6;100;56;13,9;3,0;3772
410374;2026-05-22 16:46:54;1779461214;1400;19,2;100;56;13,9;3,0;3778
411025;2026-05-22 16:46:55;1779461215;1350;18,6;100;56;13,7;3,0;3786
411556;2026-05-22 16:46:55;1779461215;1250;17,2;100;56;13,7;3,0;3791
412089;2026-05-22 16:46:56;1779461216;1200;16,0;100;56;13,7;3,0;3796
412705;2026-05-22 16:46:56;1779461216;1100;15,2;100;56;13,7;3,0;3802
413234;2026-05-22 16:46:57;1779461217;1050;14,6;100;56;13,7;3,0;3806
413768;2026-05-22 16:46:58;1779461218;1050;14,0;100;56;13,7;3,0;3810
414466;2026-05-22 16:46:58;1779461218;1000;13,4;100;56;13,7;3,0;3816
414999;2026-05-22 16:46:59;1779461219;950;13,4;100;56;13,7;3,0;3820
415529;2026-05-22 16:46:59;1779461219;950;12,8;100;56;13,9;3,0;3824
416185;2026-05-22 16:47:00;1779461220;950;13,4;100;56;13,9;3,0;3828
416728;2026-05-22 16:47:00;1779461220;950;12,8;100;56;13,9;3,0;3832
417256;2026-05-22 16:47:01;1779461221;950;12,2;100;56;13,9;3,0;3836
417906;2026-05-22 16:47:02;1779461222;950;12,8;100;56;13,9;3,0;3841
418434;2026-05-22 16:47:02;1779461222;900;12,8;100;56;13,9;3,0;3845
418966;2026-05-22 16:47:03;1779461223;900;12,8;100;56;13,9;3,0;3849
419586;2026-05-22 16:47:03;1779461223;950;12,8;100;56;13,9;3,0;3853
420124;2026-05-22 16:47:04;1779461224;950;12,8;100;56;13,9;3,0;3857
420655;2026-05-22 16:47:04;1779461224;900;12,8;100;56;13,9;3,0;3861
421306;2026-05-22 16:47:05;1779461225;1550;15,2;68;56;14,1;3,0;3867
421838;2026-05-22 16:47:06;1779461226;2000;27,8;84;56;14,1;3,0;3876
422371;2026-05-22 16:47:06;1779461226;2050;28,0;84;56;13,9;3,0;3885
422986;2026-05-22 16:47:07;1779461227;2150;28,6;83;56;13,9;3,0;3895
423526;2026-05-22 16:47:07;1779461227;2200;29,0;89;56;13,9;3,0;3905
424057;2026-05-22 16:47:08;1779461228;2550;30,0;91;56;13,9;3,0;3916
424706;2026-05-22 16:47:08;1779461228;2950;30,0;91;56;13,7;3,0;3930
425239;2026-05-22 16:47:09;1779461229;3200;30,0;92;56;13,7;3,0;3945
425775;2026-05-22 16:47:10;1779461230;3450;30,0;91;56;13,7;2,9;3960
426466;2026-05-22 16:47:10;1779461230;2900;30,0;91;56;13,7;2,9;3977
427015;2026-05-22 16:47:11;1779461231;2950;30,0;91;56;13,7;3,0;3991
427549;2026-05-22 16:47:11;1779461231;3050;30,0;91;56;13,7;3,0;4003
428143;2026-05-22 16:47:12;1779461232;3100;30,0;91;56;13,7;3,0;4018
428679;2026-05-22 16:47:12;1779461232;3200;30,0;92;56;13,7;3,0;4031
429211;2026-05-22 16:47:13;1779461233;3200;30,0;92;56;13,7;3,0;4046
429746;2026-05-22 16:47:14;1779461234;3300;30,0;92;56;13,7;3,0;4061
430294;2026-05-22 16:47:14;1779461234;3400;30,0;92;56;13,7;3,0;4076
430827;2026-05-22 16:47:15;1779461235;3550;30,0;91;56;13,7;2,9;4091
431427;2026-05-22 16:47:15;1779461235;3550;30,0;92;56;13,9;2,9;4108
431964;2026-05-22 16:47:16;1779461236;3700;30,0;100;56;13,9;2,9;4122
432498;2026-05-22 16:47:16;1779461236;3800;30,0;100;56;13,9;2,9;4139
433384;2026-05-22 16:47:17;1779461237;3800;30,0;100;56;13,9;2,9;4158
433928;2026-05-22 16:47:18;1779461238;3900;30,0;100;56;13,9;2,9;4164
434465;2026-05-22 16:47:18;1779461238;3950;30,0;91;56;13,9;2,9;4197
435025;2026-05-22 16:47:19;1779461239;3850;30,0;91;56;13,9;2,9;4207
435558;2026-05-22 16:47:19;1779461239;3050;30,0;91;56;13,9;2,9;4213
436095;2026-05-22 16:47:20;1779461240;2950;30,0;91;56;13,7;3,0;4238
